"Id","SalePrice"
2850,282245.527046638
2851,210719.091435419
2852,232371.786424791
2853,229454.90816788
2854,140365.594920675
2855,203048.397959482
2856,193566.555668842
2857,173056.486854163
2858,203392.595929561
2859,110524.807125172
2860,138173.333480959
2861,124973.287517776
2862,194620.819155151
2863,126028.237021721
2864,257594.400931244
2865,144698.001929736
2866,142195.82400128
2867,104280.364979169
2868,93283.1845924289
2869,101767.810023457
2870,117916.308296765
2871,84067.4711126875
2872,49359.993806041
2873,101861.052266217
2874,143139.223167959
2875,108794.12805376
2876,171949.773200663
2877,152106.848464171
2878,177159.310946874
2879,142444.74526668
2880,106577.969643886
2881,161083.083233523
2882,178714.264574496
2883,193689.544267662
2884,206531.2276557
2885,192120.239109114
2886,240318.609694042
2887,93069.3729682406
2888,139248.386842891
2889,60759.7257008215
2890,83865.4271849563
2891,134181.013575731
2892,49097.432534649
2893,84651.3400762108
2894,70187.7982759879
2895,323197.336596158
2896,281852.372868516
2897,219613.308950543
2898,143325.348747004
2899,204868.491318997
2900,160489.779526537
2901,223720.494320402
2902,188887.281915098
2903,326391.741444285
2904,354987.608376559
2905,99080.2822968518
2906,203106.473498533
2907,107676.632568788
2908,129527.394536946
2909,135263.866955695
2910,81148.2473563079
2911,83110.0686053741
2912,148198.497925743
2913,77301.8103220975
2914,81995.6017408321
2915,88943.2530784234
2916,77098.5572591352
2917,180641.156636984
2918,112533.549636373
2919,226198.457610408
